<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.ShortcutEnvironment'>+0.1+0.1+9,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+0,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+1,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+2,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+3,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+4,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+5,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+6,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+7,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+8,<class 'ShortCutEnvironment.WindyShortcutEnvironment'>+0.1+0.1+9,"NoWind,0.1,0.1,mean","NoWind,0.1,0.1,std","NoWind,0.1,0.1,min","NoWind,0.1,0.1,max","Windy,0.1,0.1,mean","Windy,0.1,0.1,std","Windy,0.1,0.1,min","Windy,0.1,0.1,max"
36478683600.0,138806663400.0,21568270600.0,134796517600.0,21625876900.0,137820035400.0,22506620700.0,135063415800.0,21816548900.0,138849538600.0,22547471300.0,135328455100.0,22530200100.0,135282460700.0,22367295000.0,262284831500.0,150293635500.0,262640327300.0,146977955200.0,260939089000.0,80.93321715,59.34577620492815,21.5682706,138.8495386,142.11917207,97.86953743083413,22.367295,262.6403273
36198796000.0,138742152000.0,22736556700.0,135012200100.0,21865197100.0,137525412600.0,22046938900.0,161957924500.0,21444289400.0,139040213700.0,25117883700.0,135081567300.0,23383151700.0,135179616200.0,21594068600.0,262374604500.0,148947238500.0,262517785200.0,146835428100.0,261248417400.0,83.6569681,62.55655307608916,21.4442894,161.9579245,142.22797612,97.54158614031692,21.5940686,262.5177852
36458131100.0,138714905600.0,22176855200.0,134950494600.0,20979587500.0,137748393900.0,22427638900.0,135062200200.0,22534836000.0,138806356000.0,22136235600.0,134927026400.0,23117871400.0,135164844000.0,23005348200.0,262295851600.0,148462222200.0,262239274700.0,146759001100.0,261678991800.0,80.9859399,59.27509123301756,20.9795875,138.806356,141.9786667,97.79388529717339,22.1362356,262.2958516
36474991700.0,138892981800.0,22199497000.0,135108413500.0,22050185400.0,137724698500.0,151900.0,135156280400.0,22296483700.0,152553557000.0,22095471300.0,135155871200.0,23168320200.0,134986962000.0,21928557700.0,262728221200.0,148736120900.0,262536704800.0,146448540800.0,261728316400.0,80.24572409,63.65381061690871,0.0001519,152.553557,141.95130865,98.0451436054793,21.9285577,262.7282212
36023882500.0,138760203900.0,22038312200.0,134747162100.0,21965605900.0,137422838700.0,22425316200.0,148301729500.0,22466860500.0,139046903900.0,22981315900.0,135201955600.0,22646910200.0,135270611600.0,22084209000.0,262681163600.0,148753862000.0,262472229200.0,147210875000.0,261422231200.0,82.31988154,60.673620252553086,21.9656059,148.3017295,142.07253633,97.91934778332346,22.084209,262.6811636
36137188600.0,138484175500.0,20894634200.0,134902512400.0,20851950300.0,137455765900.0,21476320400.0,134955276400.0,22717131600.0,139034443500.0,22575570600.0,135033231700.0,22150686700.0,134772703900.0,22872682000.0,262842472800.0,148746913900.0,262670927700.0,146519843800.0,261313252400.0,80.69093988,59.49645553486782,20.8519503,139.0344435,141.94982855,97.97056966559066,22.1506867,262.8424728
36430057300.0,138734817600.0,22050711900.0,135164711000.0,22058328100.0,137992206500.0,22749615100.0,135124040900.0,21243589700.0,138964738100.0,22887361800.0,135036309500.0,23011132700.0,134904177100.0,21524500000.0,262474796100.0,148793892400.0,262549964400.0,146852610900.0,261736198100.0,81.05128162,59.35213935126127,21.2435897,138.9647381,141.9770943,97.98655691015193,21.5245,262.5499644
305200.0,138770372100.0,22181404700.0,135273811700.0,21513907800.0,137269055900.0,22026852500.0,134989193900.0,22268342700.0,138839587500.0,22440563100.0,135189811700.0,22916144000.0,135074348200.0,22407384100.0,262705376200.0,148464746500.0,262426742300.0,146634317500.0,262314298400.0,77.3132834,63.29824808827059,0.0003052,138.8395875,142.0573732,98.0268195955875,22.4073841,262.7053762
36094262700.0,138620777700.0,21416665900.0,134898135400.0,21233227400.0,137561750000.0,21790021500.0,135104875700.0,22120819500.0,138955111200.0,21676233500.0,135033855800.0,23352129200.0,134972794400.0,22863813700.0,262364776000.0,148528630400.0,262554458100.0,146968556300.0,262175234300.0,80.7795647,59.461833379053594,21.2332274,138.9551112,142.04904817,97.96648793084476,21.6762335,262.5544581
36037431500.0,138593674900.0,22467974500.0,134883109800.0,22460348200.0,137848147200.0,22941663200.0,135312736600.0,21163943700.0,138643025200.0,22866179600.0,135132169300.0,23257812200.0,135143468600.0,22540629200.0,262140923100.0,148496634900.0,262359686000.0,147008031700.0,262321331700.0,81.03520548,59.20806775060614,21.1639437,138.6430252,142.12668663,97.82179895142373,22.5406292,262.359686
39935796700.0,138932421200.0,21263626900.0,135144160200.0,21275597600.0,137792024700.0,21980118600.0,135354380700.0,23043423200.0,138721436700.0,22012260600.0,135245505400.0,21961714900.0,134954775600.0,23070746700.0,262649289100.0,148869774100.0,262956121100.0,146928310900.0,262088044800.0,81.34429865,59.12518322307456,21.2636269,138.9324212,142.07365432,98.16362398307687,21.9617149,262.9561211
36241533400.0,138639905700.0,21160159400.0,134733712300.0,21484136900.0,138122472900.0,22252058100.0,135104227300.0,21791465300.0,139143588800.0,22588758900.0,135278285300.0,23335488600.0,135109384000.0,22043143200.0,262901012600.0,148582269400.0,262616743900.0,145165347500.0,262271039100.0,80.86732601,59.50130890998595,21.1601594,139.1435888,141.98914725,98.03998131029776,22.0431432,262.9010126
36022733100.0,138696582500.0,22530429700.0,134943133400.0,22266627300.0,137996852800.0,22442398500.0,135065170700.0,21686888800.0,138957652000.0,23029420800.0,135184818100.0,23170316000.0,135228614400.0,22072320600.0,262629261200.0,148558442600.0,262123573000.0,145680894200.0,262444846800.0,81.06084688,59.26192866163787,21.6868888,138.957652,142.01225077,97.91949776759454,22.0723206,262.6292612
36234664300.0,138849109400.0,20899720400.0,134727460900.0,21909377100.0,138092909000.0,21745051200.0,135135271600.0,22884294800.0,138880143200.0,21577969900.0,134984460200.0,23011234500.0,135128576300.0,23086033800.0,262842810800.0,148607859400.0,262553671000.0,145137868400.0,288286553800.0,80.93580019,59.41354308231276,20.8997204,138.8801432,144.52170381,101.88370588708682,21.5779699,288.2865538
243600.0,138616663300.0,21497573900.0,135027279200.0,22248305700.0,137903829700.0,22839127200.0,135436966900.0,22098675100.0,139005566400.0,22521967400.0,134920049300.0,23008818500.0,134911253700.0,21478217700.0,262742410400.0,148572114100.0,262504269700.0,144801135800.0,262282341500.0,77.4674231,63.32037126726488,0.0002436,139.0055664,141.77425781,98.13718142111433,21.4782177,262.7424104
36228918400.0,138468122100.0,22431312700.0,135092113900.0,21892807200.0,137856978100.0,22369195900.0,134973778100.0,22775852900.0,138829639200.0,22873077800.0,135075683500.0,22021035500.0,135270733100.0,22578022500.0,262702676000.0,148288217800.0,262229056400.0,144791838400.0,262248589400.0,81.09187185,59.13697180263176,21.8928072,138.8296392,141.80789304,98.02032989830195,22.0210355,262.702676
36018360600.0,137516605100.0,20748187500.0,134787193200.0,20752008100.0,138075708100.0,21845713100.0,135286488500.0,22410235400.0,138576663900.0,22750628800.0,135293805200.0,22687708800.0,135161596000.0,22624733200.0,262659516400.0,163419416400.0,262188255500.0,144217497400.0,262139878200.0,80.60171635,59.46126051238522,20.7481875,138.5766639,143.31430359,98.1393494820376,22.6247332,262.6595164
36539652700.0,138125373800.0,21945549900.0,134905514200.0,22437826100.0,137798407600.0,22966616700.0,135397068200.0,21184316700.0,139017543200.0,22722573100.0,134868327700.0,23109605600.0,134785172900.0,21598682200.0,262727603800.0,148664057900.0,262621974300.0,144494615100.0,262411878100.0,81.03178691,59.216839251957126,21.1843167,139.0175432,141.80044907,98.11302564654164,21.5986822,262.7276038
36805303000.0,137710898600.0,22056586200.0,134856002200.0,156800.0,138038612800.0,22548872200.0,135417360000.0,23043332800.0,139121916800.0,22041600300.0,134900015000.0,21959601000.0,135021931800.0,22981355200.0,263562673900.0,148417742700.0,262716633300.0,144446672200.0,262020496000.0,78.95990414,61.85266202804313,0.0001568,139.1219168,141.80687214,98.24344220529248,21.959601,263.5626739
218000.0,137672457600.0,23984257500.0,135072868300.0,22077010100.0,152807043300.0,22776746100.0,135722330600.0,22478143800.0,139074998200.0,22251970200.0,135056217000.0,23407048900.0,134859690300.0,22848509100.0,263275422300.0,148716784700.0,262469772100.0,144639151400.0,261931233600.0,79.16660735,64.74218345240403,0.000218,152.8070433,141.94557996,97.95486611379427,22.2519702,263.2754223
36425529900.0,137813081000.0,26700941600.0,134745637200.0,21956236500.0,138627061600.0,23053692800.0,135406298400.0,22331403300.0,138970955800.0,23114214000.0,135138857100.0,22322175400.0,135130392600.0,22708232700.0,262764288900.0,163093066800.0,262619729100.0,144505429800.0,261945091700.0,81.60308381,58.66614936652964,21.9562365,138.9709558,143.33414781,98.16921730327125,22.3221754,262.7642889
36375109900.0,137584001600.0,25148415000.0,134641169600.0,21997355400.0,138748043300.0,21653237600.0,135698207700.0,22473191300.0,138936544400.0,22645937800.0,134997689400.0,22302824100.0,135459669600.0,22944499600.0,262347793200.0,148556656700.0,262155760400.0,144180328500.0,262182991600.0,81.32552758,58.97358751157373,21.6532376,138.9365444,141.77741509,97.8950822890491,22.3028241,262.3477932
36624847700.0,137806132200.0,21670188800.0,135060804000.0,21194510100.0,138991590100.0,22427284000.0,135706098000.0,21397569300.0,138716900300.0,22922978700.0,134756149500.0,23548076300.0,134911370000.0,21566230100.0,262480589100.0,148558350400.0,262467212000.0,144654358600.0,262238935400.0,80.95959245,59.52180103282539,21.1945101,138.9915901,141.81042501,97.95250067899705,21.5662301,262.4805891
36542960200.0,137857890200.0,22238468500.0,135144313400.0,21335181400.0,138666570100.0,22264847600.0,138155115100.0,22004065400.0,139117534900.0,22527462600.0,135165220400.0,22901428400.0,134860287800.0,22630790000.0,262478411600.0,148544421400.0,262761005700.0,144734789800.0,262044563800.0,81.33269468,59.67754353695901,21.3351814,139.1175349,141.86483815,97.95914468410851,22.5274626,262.7610057
36360242000.0,137740010100.0,21592448600.0,134623393900.0,22468290500.0,138635427100.0,21732842100.0,137513437800.0,22489387600.0,138982741400.0,21759982500.0,134983018500.0,23222714700.0,135116944500.0,22571400900.0,262313600800.0,148183148600.0,262396149500.0,144517231800.0,262182013200.0,81.21382211,59.49422313075608,21.5924486,138.9827414,141.7246205,97.9703079563516,21.7599825,262.3961495
36812590800.0,137533807700.0,22212888700.0,134791562900.0,21141894800.0,139083108700.0,23026262500.0,137922023400.0,21796097900.0,138824543200.0,23008909600.0,135160856600.0,22694403700.0,135130462500.0,21634612700.0,262173434600.0,148858765300.0,262521943000.0,144560234800.0,261825581700.0,81.31447806,59.53855646815417,21.1418948,139.0831087,141.75692045,97.95286028134068,21.6346127,262.521943
40415687400.0,137736324700.0,21377798800.0,134985503700.0,22044434400.0,138775020100.0,22018919600.0,137730099700.0,22774801900.0,138776488800.0,22860505400.0,134834930800.0,22018402600.0,135047419600.0,22855208300.0,262631070000.0,148674143900.0,262413238500.0,144776918000.0,288457602200.0,81.66350791,59.22651067406226,21.3777988,138.7764888,144.45694393,101.85931632594263,22.0184026,288.4576022
228300.0,137818048900.0,23131719400.0,135041625000.0,22064630400.0,138867158600.0,22538239100.0,137555361300.0,22214374300.0,138841224800.0,22785232700.0,134836166400.0,23172902000.0,135251655400.0,22067761000.0,262424501100.0,163412623700.0,262183768200.0,145082457000.0,262283308100.0,77.80726101,63.417647644490096,0.0002283,138.8671586,143.35003756,98.13635150017437,22.067761,262.4245011
36544002600.0,137493409800.0,22399264000.0,134892432300.0,20902099100.0,138832725600.0,23211155400.0,138008240300.0,21142278500.0,138737189400.0,23297622500.0,135133055100.0,22265909500.0,135264797600.0,21937086200.0,262172909200.0,148607000000.0,262459048300.0,147108035900.0,262434501000.0,81.2162797,59.59885861483949,20.9020991,138.8327256,142.06799653,98.01372109404801,21.9370862,262.4590483
36802631600.0,137280516000.0,21697686900.0,134850448500.0,22319316100.0,139032479800.0,22690357600.0,137727656100.0,23035749900.0,138864426500.0,21609047600.0,134933514100.0,23032873800.0,135522497800.0,23032196900.0,262337660700.0,148814683300.0,262231968300.0,146843895400.0,262191020400.0,81.4301269,59.32309629649245,21.6976869,139.0324798,142.05493583,97.94841226592308,21.6090476,262.3376607
36799180100.0,137710901000.0,22119051400.0,135205317500.0,21944529400.0,138372930200.0,23249524900.0,137798639200.0,22350519500.0,139182985500.0,22384340300.0,134871004000.0,23165601200.0,135042525200.0,22192742200.0,262542851900.0,148564523700.0,262390881100.0,146955712500.0,288160949300.0,81.47335787,59.38406682120391,21.9445294,139.1829855,144.62711314,101.79976520630187,22.1927422,288.1609493
219600.0,138816765200.0,24027985300.0,134824417900.0,21707585400.0,138807011700.0,22858761900.0,137712979000.0,22476676400.0,138898573700.0,22566396200.0,135367942200.0,21905714700.0,135322777300.0,22866157500.0,262394440000.0,148266421500.0,262173727300.0,146708958100.0,262311985000.0,78.01309761,63.41103667758945,0.0002196,138.8985737,141.98845198,98.00307571295917,21.9057147,262.39444
36350929500.0,138024271200.0,20706375500.0,135072317400.0,22679219800.0,139018357900.0,22068044200.0,137853956800.0,23135174000.0,138031488800.0,21499853300.0,135345166500.0,23039800600.0,135904007700.0,22834649000.0,262218663600.0,163329146900.0,261895069800.0,146915145100.0,262001165200.0,81.29401351,59.51404979297958,20.7063755,139.0183579,143.49826677,98.11440081250184,21.4998533,262.2186636
36813416700.0,137846893800.0,21939106900.0,134968842400.0,21295462000.0,138668735500.0,22997599800.0,137543886900.0,21307176400.0,137882869800.0,23171194700.0,134787102000.0,23115880300.0,136229407100.0,21656100200.0,262376572600.0,163328217900.0,262317296700.0,146972795800.0,262398040400.0,81.12639902,59.47491283239349,21.295462,138.6687355,143.63526077,98.17050857914731,21.6561002,262.3980404
36803312200.0,137598775900.0,21670344000.0,134911604000.0,21625260800.0,139060809100.0,22543906000.0,137699306900.0,22311258000.0,137705797500.0,22124235100.0,135252364000.0,23076844300.0,137438586000.0,22790543000.0,262177108700.0,163296740500.0,262613073400.0,146809414900.0,262267027500.0,81.19303744,59.41485465494418,21.6252608,139.0608091,143.78459374,98.14342702455458,22.1242351,262.6130734
205700.0,137347541800.0,20631592500.0,134928187800.0,22311499000.0,138980672800.0,23181827800.0,137962459100.0,22453569800.0,137507263100.0,22044521800.0,135114188300.0,23839936000.0,137673945900.0,22246526900.0,262096181800.0,163163750900.0,262293198500.0,145006074900.0,262380708700.0,77.53048194,63.405877115250576,0.0002057,138.9806728,143.58590337,98.07876222705255,22.0445218,262.3807087
36481965800.0,137391614700.0,22507837500.0,134661151200.0,21955911000.0,138679635100.0,23067832500.0,137438903800.0,22113946500.0,138055270700.0,22986707800.0,135164043700.0,21961083800.0,137676016700.0,22739894700.0,262637643900.0,163060105400.0,262333660700.0,145013494800.0,262177465000.0,81.23540688,59.19803815396785,21.955911,138.6796351,143.57501165,98.18687492025884,21.9610838,262.6376439
36540402600.0,137478999400.0,21235803300.0,134782109100.0,22187230700.0,138658137600.0,22156147800.0,137705153800.0,22976130100.0,138059713700.0,22755017700.0,134904659800.0,22543583100.0,137585255900.0,23286010800.0,262256763700.0,162950949100.0,262436888000.0,144626144700.0,262433359100.0,81.17798281,59.36192882178131,21.2358033,138.6581376,143.57786319,98.06115776769003,22.5435831,262.436888
36729675500.0,137787392600.0,20966770800.0,134910514300.0,22021155300.0,138973169500.0,23155832200.0,137587428700.0,21707270900.0,137784567500.0,23056239700.0,134756655900.0,23091409100.0,137697665800.0,21785644600.0,262379403900.0,148806505000.0,262444579700.0,144765519200.0,262464762000.0,81.16237773,59.46271497922291,20.9667708,138.9731695,142.12483849,97.96428814630178,21.7856446,262.464762
36500511600.0,137639516700.0,22533981000.0,135068615800.0,20967834700.0,170200.0,23177684400.0,137677081600.0,21807959000.0,151525851000.0,22597985600.0,135287272700.0,22829555100.0,137805282800.0,22348420400.0,262102181300.0,148459345500.0,262506972800.0,144686808600.0,262329497500.0,68.6899206,62.55014681487262,0.0001702,151.525851,142.09533223,97.9297347074536,22.3484204,262.5069728
156800.0,137798676100.0,23424365300.0,134970899300.0,22517677600.0,138767827200.0,23168579300.0,137665698000.0,23052151800.0,165122819100.0,21571080100.0,135169479500.0,23531957900.0,137789133300.0,22890029500.0,262515704100.0,148306621600.0,262271475800.0,144870703300.0,262448537000.0,80.64888505,66.46722109219661,0.0001568,165.1228191,142.13647221,97.94233864118172,21.5710801,262.5157041
36391182200.0,137863667500.0,22266790100.0,134716245400.0,21590094900.0,139047977200.0,23489550500.0,137698905800.0,22103908700.0,137931591700.0,23292136000.0,134825481300.0,22297715600.0,137670763800.0,22606161400.0,262391008700.0,148157691200.0,262457984100.0,144792547700.0,262309092000.0,81.3099914,59.337794992305035,21.5900949,139.0479772,142.08005818,97.90548077035498,22.2977156,262.4579841
36704495900.0,151147502800.0,22161031000.0,135250701800.0,21253481300.0,138260836800.0,22133890400.0,138806635700.0,22724523000.0,151160573500.0,22710055300.0,134979161700.0,22277618400.0,137660705200.0,23022968100.0,262168079800.0,163725919400.0,262356436400.0,144886324800.0,262484117100.0,83.96036722,62.51586662793512,21.2534813,151.1605735,143.62713862,98.14022147183482,22.2776184,262.4841171
52375210300.0,137790817400.0,20881055300.0,135144571700.0,22665943100.0,138144378300.0,22901340300.0,137973897400.0,22380952800.0,137734320600.0,22839341400.0,135273967600.0,23835073100.0,137694230500.0,22170808100.0,261945673300.0,148587518400.0,262196087600.0,144680749100.0,262579992900.0,82.79924872,58.216952438797364,20.8810553,138.1443783,142.1803442,97.75756985813432,22.1708081,262.5799929
34940823200.0,137481519400.0,24306142300.0,134858670200.0,21442440400.0,138031824100.0,23256742600.0,137615397700.0,28066029900.0,165285314600.0,22790451400.0,135211233300.0,22868187100.0,137571912700.0,22008012800.0,261916876000.0,148549509000.0,262205637300.0,144587171200.0,262373268800.0,84.52849044,61.956432322628594,21.4424404,165.2853146,142.00822596,97.88646637876815,22.0080128,262.3732688
21309250900.0,137541111300.0,21276885800.0,134873384000.0,21694516300.0,138063360700.0,23023818100.0,137854504300.0,22719027100.0,137770004200.0,21498857800.0,134849098400.0,23285022900.0,137228928800.0,22880655400.0,262138752400.0,163553734000.0,262420047600.0,144293497100.0,262411680200.0,79.61258627,60.73290389268438,21.2768858,138.0633607,143.45602746,98.1829311205645,21.4988578,262.4200476
21259698100.0,137938048900.0,23697243800.0,135195046800.0,22350900700.0,137638900000.0,23409475500.0,137579227600.0,21333398500.0,137740602600.0,22667630300.0,134950419700.0,22824806400.0,137606238200.0,24573853500.0,262323523400.0,148407197300.0,262254536000.0,144114720400.0,262429489600.0,79.81425425,60.518732441980504,21.2596981,137.9380489,142.21524148,97.63200149470688,22.6676303,262.4294896
22973955800.0,137495611200.0,22512259200.0,134972068600.0,23486075600.0,137366448600.0,22350564400.0,137576286200.0,22116387300.0,137794532700.0,22876179400.0,134984020700.0,21946364200.0,137478823000.0,22967544700.0,262197642500.0,148505408500.0,262156265400.0,144345896200.0,262685954700.0,79.86441896,60.275515328911055,22.1163873,137.7945327,142.01440993,97.9453776666961,21.9463642,262.6859547
21675244300.0,137576975200.0,20859045100.0,134796029700.0,22320890200.0,137621954600.0,22681325900.0,137898932900.0,22554551500.0,137659082000.0,22785189500.0,135255370900.0,23387909200.0,137432335100.0,22586242200.0,262269877800.0,148613081100.0,262530086100.0,144050936900.0,262341133600.0,79.56440314,60.66728997207574,20.8590451,137.8989329,142.12521624,97.82587379450139,22.5862422,262.5300861
156400.0,137589210700.0,21587395200.0,134735263100.0,22033667400.0,137925291100.0,23285170600.0,137762957800.0,21224995400.0,137908240100.0,22706838100.0,134616598800.0,22104820600.0,137619085500.0,21515135600.0,262303647300.0,148565189100.0,262049609900.0,144049491600.0,263047380500.0,77.40523478,63.3627801672857,0.0001564,137.9252911,141.8577797,98.19508172138048,21.5151356,263.0473805
21869610200.0,137941082500.0,22419575800.0,135208389900.0,23332068000.0,137845132400.0,22903577400.0,137599515100.0,22735891000.0,137495212400.0,21897978000.0,135014066600.0,22209081100.0,137808425900.0,23105802300.0,262046959300.0,148793007100.0,262108171600.0,144332975600.0,262827755400.0,79.93500547,60.387303379079505,21.8696102,137.9410825,142.01442229,98.0162912665747,21.897978,262.8277554
23237757800.0,137762985400.0,21296046400.0,135064245200.0,27212021000.0,137860374100.0,23505432200.0,137704973400.0,22068408800.0,137591307200.0,22027801200.0,135188873200.0,23079704400.0,136996491100.0,22802610500.0,262164694900.0,148475406900.0,262298884500.0,144746892100.0,262247404900.0,80.33035515,59.96700039950307,21.2960464,137.8603741,142.00287637,97.88604458998024,22.0278012,262.2988845
22630089700.0,137726683600.0,22037915400.0,134621830700.0,21203285500.0,138055642000.0,22940892200.0,137849995400.0,22388307100.0,137269807900.0,22693640100.0,134760106700.0,21481018300.0,137470121400.0,22894117400.0,262013356700.0,148514702500.0,288697927400.0,144410889500.0,262632962500.0,79.67244495,60.5480198179,21.2032855,138.055642,144.55688425,101.91317442105839,21.4810183,288.6979274
23108396200.0,137895322000.0,21787065100.0,134839704300.0,24580189100.0,137749462600.0,22307402400.0,137782467800.0,23468009000.0,137772447300.0,22505922000.0,134922783500.0,22741560100.0,137369878000.0,22847559000.0,261781034600.0,148232502100.0,262427185200.0,144849108200.0,262913447400.0,80.12904658,60.1771664584706,21.7870651,137.895322,142.05909801,97.91574093476791,22.505922,262.9134474
22510751900.0,137312380400.0,20857470100.0,134970258400.0,22067474500.0,137831198300.0,23331280700.0,137987543800.0,21651723500.0,137826167100.0,23040956900.0,134645607300.0,22848852000.0,137484101900.0,21669964200.0,262380960300.0,148409582000.0,288480511900.0,146678394400.0,288333359400.0,79.63462487,60.67295454463248,20.8574701,137.9875438,147.39722903,105.42785068173397,21.6699642,288.4805119
21453564200.0,137643959200.0,22126961100.0,134952072200.0,21391049300.0,137893593500.0,23148362900.0,137939347400.0,24205073700.0,151711838200.0,22565526600.0,135381375300.0,22588712000.0,137508452100.0,24807950000.0,262252016200.0,148223023500.0,262139621600.0,146841683400.0,262179511600.0,81.24658217,62.124790010014664,21.3910493,151.7118382,142.44878723,97.59266298892797,22.5655266,262.2520162
22708499600.0,137773129200.0,21818111900.0,161777515100.0,23049782300.0,137561119900.0,23501638500.0,138041647500.0,22942522600.0,151121038300.0,21696693800.0,135240580200.0,23347906700.0,137462668400.0,22774430300.0,262194672300.0,148157113800.0,262429384300.0,147169291600.0,262172472700.0,84.02950049,64.94582455615152,21.8181119,161.7775151,142.26452141,97.91581945093654,21.6966938,262.4293843
154300.0,137837242900.0,21904784000.0,135058191200.0,26998578400.0,137583500300.0,23153341700.0,137688435400.0,22080820500.0,137888889700.0,22845393600.0,134779517100.0,21865628900.0,137891944000.0,22614397200.0,262190966800.0,148455676500.0,262237854400.0,146533174100.0,262385209100.0,78.01939384,62.807126057867286,0.0001543,137.8888897,142.17997617,97.98499386959439,21.8656289,262.3852091
22797654800.0,137555966700.0,22561868400.0,134745459100.0,27211840800.0,137658265700.0,24489993500.0,137705434400.0,22900029800.0,151644398100.0,22681403800.0,134905209000.0,22069229100.0,137277910200.0,22950698600.0,262321122600.0,148355237900.0,262412802200.0,146511553200.0,262350642900.0,81.92709113,61.24589307121669,22.5618684,151.6443981,142.18358095,97.9720971775251,22.0692291,262.4128022
22777952600.0,136169460600.0,20852293700.0,134808573700.0,24510640300.0,137932799400.0,23593532600.0,137908948700.0,21897147400.0,137486948000.0,22832701200.0,135249008800.0,22952416100.0,138435257400.0,21907127500.0,261982126200.0,148568202400.0,262180232600.0,146450335800.0,262596876800.0,79.7938297,60.168727317742174,20.8522937,137.9327994,142.31542848,97.9219139373712,21.9071275,262.5968768
23148648200.0,135984258700.0,21507830700.0,134798584300.0,21614861200.0,137730398700.0,24969972000.0,137710403900.0,21365994500.0,138113928100.0,22725458400.0,135045230800.0,22816459100.0,138832231600.0,22283879000.0,261706698800.0,148615905000.0,262386931400.0,146725985200.0,262660709600.0,79.69448803,60.281922908268626,21.3659945,138.1139281,142.37994889,97.90463684857794,22.283879,262.6607096
161000.0,135229821200.0,22410446600.0,134922867900.0,23293951000.0,137592820600.0,23289659600.0,137708981500.0,22912082200.0,137588319800.0,21630105100.0,135105556300.0,22993155400.0,152721872300.0,23288869800.0,262104542200.0,148206017500.0,263162753600.0,161753322200.0,262302589400.0,77.49491114,62.69411981557694,0.000161,137.7089815,145.32687838,98.20761405180922,21.6301051,263.1627536
21505968200.0,135535373500.0,21677813400.0,134844827500.0,21601234700.0,275900.0,22913200700.0,138092498400.0,21603078500.0,137500946700.0,22479689900.0,135030743500.0,22252709500.0,166532398600.0,22122167800.0,262216267300.0,148202882400.0,262202040100.0,146821986100.0,262447756200.0,65.52752175,61.44664147203306,0.0002759,138.0924984,145.03086414,98.33255996629336,22.1221678,262.4477562
25776135400.0,135435381700.0,22307050700.0,134587636800.0,22589479600.0,137652245600.0,22252640600.0,137506808200.0,21839063700.0,151731674800.0,22374292100.0,134916874500.0,21660911800.0,152116254800.0,23007807900.0,262219661900.0,148161242200.0,262287756900.0,146813118500.0,262371422300.0,81.16781171,61.5518075807114,21.8390637,151.7316748,143.59293429,98.06483155472107,21.6609118,262.3714223
21745933200.0,135567962700.0,21821044400.0,135085671700.0,22843587100.0,137741447000.0,27698851600.0,137555855300.0,22768021800.0,137350895500.0,21712297100.0,134953299700.0,23091155300.0,194270401800.0,22228704500.0,262208896500.0,148525559400.0,262267595300.0,147050891300.0,262123393700.0,80.01792703,59.734779603761844,21.7459332,137.741447,147.84321946,99.334577293595,21.7122971,262.2675953
186500.0,135650949100.0,20810169100.0,134983471200.0,21356861600.0,137572123600.0,25138286400.0,137884757500.0,21452336000.0,151066654200.0,23333452600.0,135124202100.0,22452717300.0,180317534000.0,21896938900.0,262361710500.0,148399945000.0,261930419900.0,146608970200.0,261958831100.0,78.59157952,64.63237765037762,0.0001865,151.0666542,146.43847216,98.56702584135569,21.8969389,262.3617105
21497960800.0,135395133800.0,22147888500.0,148407855600.0,22607258300.0,139594887400.0,23575625800.0,137886358300.0,22425364400.0,137643025000.0,21961489700.0,135019930200.0,22708809900.0,152758990600.0,23083314400.0,262248505200.0,148742455800.0,262404513600.0,146866633300.0,262557377600.0,81.11813579,61.93426941920043,21.4979608,148.4078556,143.83520203,98.02028345342553,21.9614897,262.5573776
22339948500.0,135523986400.0,21856847800.0,134723171400.0,22570185500.0,138534776700.0,22903767700.0,137842148400.0,22436284200.0,137701045300.0,22158119000.0,135157494300.0,23032116100.0,180321447300.0,21800883600.0,288577991700.0,148874177200.0,262372456100.0,146402589400.0,262421149400.0,79.64321619,60.327589828192465,21.8568478,138.5347767,149.11184241,102.47783379516657,21.8008836,288.5779917
